4211272,Carlisle,-77.195016,40.202553,,,,2908,3707,4351,4581,5664,6650,6209,7620,9626,10303,10916,12596,13984,,,,,,,,
4211336,Carnegie,-80.086795,40.406819,,,,,,,,,,,,7330,10009,,,,,,,,,,,
4212224,Centerville,-79.959107,40.030766,,,,,,,,,,,,,,,6467,,,,,,,,,
4212312,Centralia,-76.341741,40.803291,,,,,,,,,,,,,,,,2449,,,,,,,,
4212536,Chambersburg,-77.656352,39.934813,,,,,,,3335,5255,6308,6877,7863,8864,11800,13171,13788,14852,69378,75927,88172,100833,113629,121082,129313,149618
4212704,Charleroi,-79.901333,40.138088,,,,,,,,,,,,5930,,,,,,,,,,,,
4213208,Chester,-75.372672,39.847112,,,,,,,,4631,9485,14997,27302,33988,38537,63354,76524,83301,,,,,,,,
4214064,Clearfield,-78.440233,41.022555,,,,,,,,,,,,5081,6851,8529,9221,9372,,,,,,,,
4214584,Coaldale,-78.2162,40.167641,,,,,,,,,,,,,5154,6336,6921,6163,,,,,,,,
4214712,Coatesville,-75.816641,39.983556,,,,,,,,,,,,5721,11084,14515,14582,14006,,,,,,,,
4215384,Columbia,-76.496802,40.033197,,,,,,,4140,5007,6461,8312,10599,12316,11454,10836,11349,,,,,,,,,
4215776,Connellsville,-79.589888,40.016231,,,,,,,,,,,5629,7160,12845,13804,13290,13608,13608,13293,,,,,,
4215848,Conshohocken,-75.302009,40.077135,,,,,,,,,,4561,5470,5762,,,,,,,,,,,,
4216144,Coraopolis,-80.162791,40.515818,,,,,,,,,,,,,5252,,,,,,,,,,,
4216296,Corry,-79.640511,41.924947,,,,,,,,,6809,5277,5677,5369,5991,7228,7152,6935,,,,,,,,
4218136,Danville,-76.611947,40.961607,,,,,,,3302,6383,8436,8346,7998,8042,7517,6952,7185,7122,7122,6994,6889,6176,5239,5165,,
4219784,Doylestown,-75.128799,40.312756,,,,,,,,,,,,,,,,4976,,,,,,,,
4220136,DuBois,-78.761962,41.120304,,,,,,,,,,,6149,9375,12623,13681,11595,12080,92094,85957,81534,74619,83578,78097,83382,81642
4221648,Easton,-75.216458,40.688248,,,,2370,3529,4865,7250,8944,16919,23639,28741,35290,42426,50736,67493,65841,,,,,,,,
4221872,East Stroudsburg,-75.180111,41.001442,,,,,,,,,,,,,,,12060,12590,12590,13635,13744,13345,13187,14093,138687,169842
4223304,Ellwood City,-80.284849,40.860983,,,,,,,,,,,,,,8958,12323,,,,,,,,,
4223832,Ephrata,-76.182427,40.180744,,,,,,,,,,,,,,,,6199,,,,,,,,
4224000,Erie,-80.076213,42.114507,,,,,,3412,5858,9419,19646,27737,40634,52733,66525,93372,115967,116955,180889,219388,250682,263654,279780,275572,280843,280566
4226560,Forest City,-75.46818,41.650907,,,,,,,,,,,,,5749,6004,5269,4266,4266,3122,2651,,,,,
4227456,Franklin,-79.833538,41.395032,,,,,,,,,,5010,6221,7317,9767,9970,,,,,,,,,,
4227744,Freeland,-75.89583,41.019634,,,,,,,,,,,,5254,6197,,,,,,,,,,,
4228960,Gettysburg,-77.234218,39.82929,,,,,,,,,,,,,,,5584,5916,5916,7046,7960,7275,7194,7025,91292,101407
4231200,Greensburg,-79.544511,40.304461,,,,,,,,,,,,6508,21089,25660,42278,44074,,,,,,,,
4231328,Greenville,-80.386651,41.404998,,,,,,,,,,,,,5909,8101,8628,8149,,,,,,,,
4231656,Grove City,-80.086911,41.16029,,,,,,,,,,,,,,,6156,8568,,,,,,,,
4232120,Hamburg,-75.982667,40.556271,,,,,,,,,,,,,,,,3717,,,,,,,,
4232448,Hanover,-76.984747,39.807297,,,,,,,,,,,,5302,7057,8664,11805,13076,,,,,,,,
4232800,Harrisburg,-76.875613,40.269789,,,2287,2990,4312,5980,7834,13405,23104,30762,39385,50167,78432,95265,105362,109763,252216,292241,345071,410626,446576,474242,509074,549475
4232868,Harrison,-79.724797,40.626826,,,,,,,,,,,,11792,,,,,,,,,,,,
4233408,Hazleton,-75.974546,40.958834,,,,,,,,,4317,6935,11872,14230,25452,44797,51173,52125,,,,,,,,
4235424,Homestead,-79.907785,40.405069,,,,,,,,,,,7911,,,,,,,,,,,,,
4235520,Honesdale,-75.255966,41.574214,,,,,,,,,,,,,,,5490,5687,,,,,,,,
4235928,Houtzdale,-78.351663,40.825984,,,,,,,,,,,,,,,,1430,,,,,,,,
4236368,Huntingdon,-78.013147,40.495187,,,,,,,,,,4125,5729,6053,6861,7051,7558,7170,7170,7330,7234,6987,7042,6843,45586,45913
4236816,Indiana,-79.154903,40.621084,,,,,,,,,,,,,5749,7043,9569,10050,79854,77106,75366,79451,92281,89994,89605,88880
4237784,Jeannette,-79.613997,40.328773,,,,,,,,,,,,5865,,,,,,,,,,,,
4238128,Jersey Shore,-77.266715,41.202587,,,,,,,,,,,,,5381,6103,5781,5432,5432,5595,,,,,,
4238248,Johnsonburg,-78.6796,41.49395,,,,,,,,,,,,,,5400,,,,,,,,,,
4238288,Johnstown,-78.920954,40.325174,,,,,,,,4185,6028,8380,21805,35936,60528,72583,71972,71478,213459,209541,203283,186785,183263,163029,152598,143679
4238688,Kane,-78.810328,41.661712,,,,,,,,,,,,5296,6626,7283,6232,6133,,,,,,,,
4240040,Kittanning,-79.521398,40.820085,,,,,,,,,,,,,,12758,13935,13345,13345,13083,12233,10980,9355,8533,,
4240360,Knoxville,-77.438498,41.957247,,,,,,,,,,,,,5651,7201,,,,,,,,,,
4241216,Lancaster,-76.304366,40.03986,,4292,5405,6633,7704,8417,12369,17603,20233,25769,32011,41459,47227,53150,59949,77875,212504,234717,278359,319693,362346,422822,470658,519445
4241432,Lansdale,-75.284083,40.241956,,,,,,,,,,,,,,,8379,,,,,,,,,
4241464,Lansford,-75.883316,40.831527,,,,,,,,,,,,,8321,15124,15199,19879,14116,12411,,,,,,
4241680,Latrobe,-79.381171,40.31494,,,,,,,,,,,,,8777,9484,,,,,,,,,,
4242168,Lebanon,-76.420853,40.341529,,,,,,,,4449,6727,8778,14664,17628,19240,24643,25561,32445,27206,28156,30045,38981,35315,113744,120327,133568
4242472,Lehighton,-75.714701,40.831932,,,,,,,,,,,,,5316,6102,14168,14090,14090,13211,22604,20694,,,,
4242976,Lewisburg,-76.888154,40.963895,,,,,,,,,,,,,,,,3571,,,,,,,41624,44947
4243000,Lewistown,-77.573238,40.597385,,,,,,,,,,,,,8166,9849,13357,13017,42993,43691,44348,45268,46908,46197,46486,46682
4244128,Lock Haven,-77.450347,41.134388,,,,,,,,3349,6986,5845,7358,7210,7772,8557,9668,10810,34557,36532,37619,37721,38971,37182,37914,39238
4245592,Lykens,-76.702585,40.56685,,,,,,,,,,,,,,,,3048,,,,,,,,
4246256,McKeesport,-79.848844,40.343919,,,,,,,,,,8212,20741,43263,86936,,,,,,,,,,,
4246592,Mahanoy City,-76.140223,40.812413,,,,,,,,,5533,7181,11286,13504,,,,,,,,,,,,
4248360,Meadville,-80.147441,41.642133,,,,,,,,3702,7103,8860,9520,10291,12780,14568,16698,18919,71644,78948,77956,81342,88869,86169,90366,88765
4249128,Middletown,-76.729326,40.198491,,,,,,,,,,,5080,5608,5374,,,,,,,,,,,
4249184,Midland,-80.452455,40.638273,,,,,,,,,,,,,,5452,6007,,,,,,,,,
4250016,Milton,-76.850758,41.017413,,,,,,,,,,,5317,6175,7460,8638,8552,8313,,,,,,,,
4250088,Minersville,-76.260242,40.690455,,,,,,,,4024,3699,3249,3504,,,,,,,,,,,,,
4250344,Monessen,-79.882779,40.154271,,,,,,,,,,,,,37162,52514,54108,59363,,,,,,,,
4250408,Monongahela,-79.928394,40.200462,,,,,,,,,,,,5173,,,,,,,,,,,,
4251152,Morrisville,-80.168063,39.898416,,,,,,,,,,,,,,,5368,5493,5493,6787,7790,11309,9845,9765,10023,
4251496,Mount Carmel,-76.412231,40.796447,,,,,,,,,,,8254,13179,17532,17469,17967,17780,,,,,,,,
4251880,Mount Pleasant,-79.542609,40.149847,,,,,,,,,,,,,5812,5862,,,,,,,,,,
4252584,Nanticoke,-75.999119,41.199514,,,,,,,,,,,10644,12116,18877,28948,,,,,,,,,,
4252616,Nanty-Glo,-78.834777,40.472096,,,,,,,,,,,,,,5028,5598,6217,,,,,,,,
4253288,New Brighton,-80.309799,40.736815,,,,,,,,,4037,,,,,,,,,,,,,,,
4253368,New Castle,-80.344556,40.997325,,,,,,,,,6164,8418,11600,28339,36280,44938,48674,59967,96877,105120,112965,107374,107150,96246,94643,91108
4253736,New Kensington,-79.758333,40.568367,,,,,,,,,,,,,21808,36421,61765,64360,,,,,,,,
4254656,Norristown,-75.341701,40.119884,,,,,,2937,6024,8848,10753,13063,19791,22265,35355,40800,52263,76459,,,,,,,,
4254696,Northampton,-75.491353,40.683896,,,,,,,,,,,,,8729,,,,,,,,,,,
4256456,Oil City,-79.707327,41.42828,,,,,,,,,,7315,10932,13264,15657,21274,32329,30327,63958,65328,65295,62353,64444,59381,57565,54984
4256576,Old Forge,-75.738297,41.369679,,,,,,,,,,,,5630,,,,,,,,,,,,
4256792,Olyphant,-75.595617,41.46263,,,,,,,,,,,,6180,,,,,,,,,,,,
4257696,Palmerton,-75.611808,40.803077,,,,,,,,,,,,,,7168,,,,,,,,,,
4260000,Philadelphia,-75.144793,39.998012,28522,41220,53722,63802,80462,93665,121376,565529,694067,888829,1115639,1393564,1690803,2045959,2319740,2353187,3199637,3671048,4342897,4817914,4716818,5435468,5687147,5965343
4260008,Philipsburg,-78.21895,40.897315,,,,,,,,,,,,,,,,3963,,,,,,,,
4260120,Phoenixville,-75.519061,40.130819,,,,,,,,4886,5292,6682,8514,9196,10743,10484,12029,,,,,,,,,
4261000,Pittsburgh,-79.977292,40.441419,,,4768,7248,12568,21115,46601,49221,157347,235071,343904,511229,672875,916388,1075211,1098255,2082556,2213236,2405435,2401245,2263894,2242798,2431087,2356285
4261048,Pittston,-75.788894,41.323865,,,,,,,,3682,6760,7472,10302,18402,30602,47227,,,,,,,,,,
4261648,Plymouth,-75.947997,41.241859,,,,,,,,,,6065,9344,13649,,,,,,,,,,,,
4262416,Pottstown,-75.640262,40.24969,,,,,,,,,4125,5305,13285,13696,15599,17431,19430,20194,,,,,,,,
4262432,Pottsville,-76.202747,40.685058,,,,,,4345,7515,9444,18110,17402,17797,25163,33931,41653,47502,49822,228331,200577,173027,160089,160630,152585,150336,148289
4262920,Punxsutawney,-78.975175,40.945454,,,,,,,,,,,,,9058,10311,9266,9482,,,,,,,,
4263048,Quakertown,-75.340477,40.44044,,,,,,,,,,,,,,,,5150,,,,,,,,
4263624,Reading,-75.926301,40.341692,,2836,3462,4332,5856,8410,15743,23162,33930,43278,58661,78961,96071,107784,111171,110568,241884,255740,275414,296382,312509,336523,373638,411442
4264200,Renovo,-77.74958,41.327669,,,,,,,,,,,,,,5877,3947,3784,,,,,,,,
4264376,Reynoldsville,-78.887604,41.094465,,,,,,,,,,,,,,,,3675,,,,,,,,
4264784,Ridgway,-78.729733,41.424739,,,,,,,,,,,,,5408,6037,11050,11208,11208,10811,,,,,,
4267224,St. Clair,-76.189589,40.717692,,,,,,,,4901,,,,,,,,,,,,,,,,
4267344,St. Marys,-78.542724,41.4376,,,,,,,,,,,,,6346,6967,7433,7653,7653,7846,19418,17796,15959,34878,35112,
4268096,Sayre,-76.520845,41.983567,,,,,,,,,,,,5243,6426,8078,7902,11784,7569,7735,7917,7473,6951,5791,62761,62622
4268432,Scottdale,-79.591078,40.10241,,,,,,,,,,,,,5456,5768,12583,12317,,,,,,,,
4269000,Scranton,-75.667411,41.410629,,,,,,,,9223,39403,51001,83530,114609,208654,230853,246669,240195,301243,257396,234531,234107,570987,575264,560625,563631
4269216,Selinsgrove,-76.86294,40.802539,,,,,,,,,,,,,,,,,,,,,,,37546,39702
4269600,Shamokin,-76.554662,40.789142,,,,,,,,,4320,8184,14403,18202,19588,21204,26394,24969,,,,,,,,
4269720,Sharon,-80.49896,41.230106,,,,,,,,,4221,5684,7459,8916,25460,37333,45461,44650,,,,,,,,
4269776,Sharpsburg,-79.928991,40.495368,,,,,,,,,,,,12226,,,,,,,,,,,,
4270056,Shenandoah,-76.202883,40.819753,,,,,,,,,,10147,15944,20321,47111,50681,56591,56624,,,,,,,,
4270352,Shippensburg,-77.52383,40.049453,,,,,,,,,,,,,,,,5244,,,,,,,,
4271776,Somerset,-79.081297,40.00692,,,,,,,,,,,,,,,,5430,,,,,,,80023,77742
4271976,South Bethlehem,-79.339219,40.999516,,,,,,,,,,4925,10302,13241,19973,,,,,,,,,,,
4273808,State College,-77.85874,40.791261,,,,,,,,,,,,,,,,6226,,,,,112760,123786,135758,153990
4273888,Steelton,-76.832087,40.23104,,,,,,,,,,,9250,12086,,,,,,,,,,,,
4274888,Stroudsburg,-75.195352,40.985764,,,,,,,,,,,,,,5278,,,,,,,,,,
4275304,Sunbury,-76.789174,40.863894,,,,,,,,,,4077,5930,9810,13770,15721,15626,19931,126887,117115,104138,99190,100381,96771,94556,94528
4275568,Susquehanna Depot,-75.604025,41.944601,,,,,,,,,,,,,,,,2740,,,,,,,,
4276032,Tamaqua,-75.966498,40.7986,,,,,,,3080,4919,5960,5730,6054,7267,9462,12363,18175,17613,,,,,,,,
4276904,Titusville,-79.674386,41.629267,,,,,,,,,8639,9046,8073,8244,8533,8432,8055,8126,,,,,,,,
4277168,Towanda,-76.446545,41.770251,,,,,,,,,,,,,,,,4154,,,,,,,,
4278168,Tyrone,-78.241258,40.674681,,,,,,,,,,,,5847,7176,9084,9042,8845,,,,,,,,
4278448,Union City,-79.844425,41.896056,,,,,,,,,,,,,,,,3843,,,,,,,,
4278528,Uniontown,-79.724478,39.90004,,,,,,,,,,,6359,7344,13344,15692,19544,21819,21819,20471,30756,27925,24829,,,
4279776,Vandergrift,-79.569843,40.599527,,,,,,,,,,,,,,9531,11479,10725,,,,,,,,
4281000,Warren,-79.142443,41.844133,,,,,,,,,,,,8043,11080,14272,14863,14891,42789,42698,45582,47682,47449,45050,43863,41815
4281328,Washington,-80.250634,40.174959,,,,,,,,,,4292,7083,7670,18778,21480,37103,38765,,,,,,,,
4281824,Waynesboro,-77.58198,39.753685,,,,,,,,,,,,5396,7199,9720,10167,10231,,,,,,,,
4282160,Wellsboro,-77.301881,41.746794,,,,,,,,,,,,,,,,3665,,,,,,,,
4282704,West Chester,-75.605052,39.958678,,,,,,,3172,4757,5630,7046,8028,9524,11767,11717,12325,13289,,,,,,,,
4285152,Wilkes-Barre,-75.877918,41.244581,,,,,,,,4253,10174,23339,37718,56886,131633,153911,277769,276716,441518,392241,346972,342301,,,,
4285312,Williamsport,-77.018738,41.244428,,,,,,,,5664,16030,18934,27132,28757,31860,36198,51787,50388,50388,51411,54552,50393,118416,118710,120044,116111
4285632,Windber,-78.830864,40.235161,,,,,,,,,,,,,8013,9462,9205,9057,9057,8010,6994,6332,5585,4756,,
4287048,York,-76.728043,39.962692,,2503,2847,3545,4216,4779,6863,8605,11003,13940,20793,33708,44750,47512,60635,62302,178022,202737,238336,272603,312963,339574,381751,434972
42HKENS,Kensington,-75.1318429,39.9859458,,,,7118,13394,22314,46774,,,,,,,,,,,,,,,,,
42HMOYA,Moyamensing,-75.1626779,39.9317796,,,,,6822,14573,26979,,,,,,,,,,,,,,,,,
42HNORT,Northern Liberties,-75.1462881,39.965946,9913,10718,19874,19678,28872,34474,47223,,,,,,,,,,,,,,,,,
42HSOUT,Southwark,-75.1625,39.9305,5661,9621,13707,14713,20581,27548,38799,,,,,,,,,,,,,,,,,
42HSPRI,Spring Garden,-75.1687892,39.9656683,,,,3498,11140,27849,58894,,,,,,,,,,,,,,,,,
42IHYDE,Hyde Park,-75.6865795,41.4156352,,,,,,,,3358,,,,,,,,,,,,,,,,
42ILAWR,Lawrenceville,-79.9606078,40.467569,,,,,,,,3262,,,,,,,,,,,,,,,,
42JBIRM,Birmingham,-79.985886,40.4292359,,,,,,,3732,6046,,,,,,,,,,,,,,,,
42JEAST,East Birmingham,-79.985886,40.4292359,,,,,,,,3421,,,,,,,,,,,,,,,,
42MALLE,Allegheny,-80.0161648,40.4506247,,,,,2801,10089,21262,28702,,,,,,,,,,,,,,,,
42PSOUT,South Brownsville,-79.8942482,40.0206917,,,,,,,,,,,,,,,5314,,,,,,,,,
44?BURR,Burrillville town,-71.683056,41.968333,,,,,,,3538,4139,4674,5714,5492,6317,7878,8606,7677,8185,8185,8774,,,,,,
44?CUMB,Cumberland,-71.4328363,41.9667656,,,,,,5225,6661,8339,3882,6445,8090,8925,,,,,,,,,,,,
44?JOHN,Johnston,-71.5161722,41.8167665,,,,,,,,3434,4192,5765,9778,4305,,,,,,,,,,,,
44?LINC,Lincoln,-71.4578369,41.9167659,,,,,,,,,7889,13765,20355,8937,,,,,,,,,,,,
44?NOR1,North Kingstown,-71.4661691,41.5501013,,,,,,,,3104,3568,3949,4193,4194,4048,3397,4279,4604,,,,,,,,
44?SMIT,Smithfield,-71.5328396,41.9000991,,,,,,9534,11500,13283,2605,3085,2500,2107,,,,,,,,,,,,
44?WARR,Warren town,-71.2744934,41.733435,,,,,,2437,3103,2636,3008,4007,4489,5108,,,,,,,,,,,,
4409460,Bristol,-71.268669,41.6842,,,,,,3490,4616,5271,5302,6028,5478,6901,15150,19216,19927,,,,,,,,,
4419180,Cranston,-71.453289,41.7732,,,2161,2274,2653,2902,4311,7500,4822,5940,8099,13343,,,,,,,,,,,,
4422960,East Providence,-71.360824,41.8015,,,,,,,,,,5056,8422,,,,,,,,,,,,,
4449960,Newport,-71.312622,41.488002,6716,6739,7907,7319,8010,8333,9563,10508,12521,15693,19457,22441,27149,30255,27612,30532,30532,37564,47049,34562,29259,28462,,
4451940,North Providence,-71.456312,41.859982,,,,,,4207,7680,11818,20495,,,,,,,,,,,,,,,
4454640,Pawtucket,-71.375981,41.875499,,,,,,2184,3753,4200,6619,19030,27633,57398,,,,,,,,,,,,
4459000,Providence,-71.422132,41.82355,6380,7614,10071,11767,16833,23171,41513,50666,68904,106264,134230,190751,359523,462422,541803,580580,676766,737203,816148,910781,919216,1178263,1582997,1600852
4470700,Tiverton,-71.200403,41.654292,,,,,,3183,4699,1927,1898,2505,2837,2977,,,,,,,,,,,,
4474300,Warwick,-71.415227,41.718114,2493,2532,3757,3643,5529,6726,7740,8916,10453,12164,17761,21316,26629,,,,,,,,,,,
4476820,Westerly,-71.81873,41.374807,,,,,,,,3458,4709,6104,6813,7541,8696,9952,10997,11199,11199,12380,14267,17248,,,,
4480780,Woonsocket,-71.507223,42.001731,,,,,,,,,11527,20957,26968,33925,53880,57872,74966,76471,,,,,,,,
4500550,Aiken,-81.720689,33.549397,,,,,,,,,,,,,,,6033,6168,,,,,,,,
4501360,Anderson,-82.648944,34.514506,,,,,,,,,,,,5498,9654,10570,14383,19424,19424,19770,41316,27556,133235,145196,165740,
4504690,Beaufort,-80.689515,32.431853,,,,,,,,,,,,,,,,3185,,,,,,,,
4505680,Bennettsville,-79.68483,34.62127,,,,,,,,,,,,,,,,,,,,,,29361,28818,28933
4510855,Camden,-80.609161,34.259146,,,,,,,,,,,,,,,5183,5747,5747,6986,6842,8532,7462,6696,,
4513330,Charleston,-79.986255,32.789295,16359,18824,24711,24780,30289,29261,42985,40522,48956,49984,54955,55807,58833,67957,62265,71275,121105,164856,216382,303849,430462,506875,549033,664607
4514095,Chester,-81.211638,34.705553,,,,,,,,,,,,,,5557,5528,6392,6392,6893,6906,7045,6820,7158,34068,
4515295,Clinton,-81.875023,34.471257,,,,,,,,,,,,,,,5643,5704,5704,,,,,,,
4516000,Columbia,-81.010759,34.017105,,,,,3310,4340,6060,8052,9298,10036,15353,21108,26319,37524,51581,62396,104843,142565,260828,322880,410088,453331,647158,767598
4516405,Conway,-79.056101,33.838093,,,,,,,,,,,,,,,,5066,,,,,,10097,,
4518565,Darlington,-79.868659,34.30137,,,,,,,,,,,,,,,5556,6236,6236,,,,,,,
4519420,Dillon,-79.367975,34.417765,,,,,,,,,,,,,,,,,,,,,,,30722,
4521985,Easley,-82.590394,34.823371,,,,,,,,,,,,,,,,5183,,,,,,,,
4525810,Florence,-79.774147,34.184088,,,,,,,,,,,,,7057,10968,14774,16054,16054,29132,31432,32987,110163,114344,193155,205566
4528060,Gaffney,-81.653005,35.071938,,,,,,,,,,,,,,5065,6827,7636,7636,8123,35205,36791,40983,44506,52537,55342
4528870,Georgetown,-79.293807,33.367434,,,,,,,,,,,,,5536,4579,5082,5559,5559,6004,34798,33500,42461,46302,55797,60158
4530850,Greenville,-82.385428,34.844313,,,,,,,,,,6160,8607,11860,15741,23127,29154,34734,136580,168152,209776,299502,367205,414061,559940,824112
4530895,Greenwood,-82.154816,34.189756,,,,,,,,,,,,,6614,8703,11020,13020,40083,41628,44346,49686,57847,59567,66271,95078
4532560,Hartsville,-80.080783,34.369474,,,,,,,,,,,,,,,5067,5399,5399,5658,6392,8017,7631,8372,,
4534045,Hilton Head Island,-80.742947,32.178828,,,,,,,,,,,,,,,,,,,,,,86425,141615,187010
4539895,Lancaster,-80.773315,34.7211,,,,,,,,,,,,,,,,,,,,,,,61351,
4540615,Laurens,-82.018271,34.500717,,,,,,,,,,,,,,,5443,6894,6894,15826,17535,18436,19183,17681,,
4544575,Marion,-79.397098,34.180088,,,,,,,,,,,,,,,,5746,,,,,,,,
4549075,Myrtle Beach,-78.875453,33.704238,,,,,,,,,,,,,,,,,,,,,,,196629,376722
4549570,Newberry,-81.61656,34.277655,,,,,,,,,,,,,5028,5894,7298,7510,7510,7546,8208,9218,9866,33172,36108,37508
4553080,Orangeburg,-80.862206,33.496843,,,,,,,,,,,,,5906,7290,8776,10521,63707,68726,68559,69789,82276,84803,91582,92501
4561405,Rock Hill,-81.02608,34.938094,,,,,,,,,,,,5485,7216,8809,11322,15009,15009,24502,29404,33846,106720,131497,,
4565095,Seneca,-82.955778,34.684145,,,,,,,,,,,,,,,,,,,,,,,66215,74273
4568290,Spartanburg,-81.927603,34.946771,,,,,,,,,,,5544,11395,17517,22638,28723,32249,32249,36795,44352,44546,201861,226800,253791,313268
4570405,Sumter,-80.363541,33.926942,,,,,,,,,,,,5673,8109,9508,11780,15874,15874,20185,23062,24435,24921,43181,104646,107456
4573105,Union,-81.624924,34.717308,,,,,,,,,,,,5400,5623,6141,7419,8478,8478,9730,30015,29230,30751,30337,29881,
4574275,Walterboro,-80.666238,32.904289,,,,,,,,,,,,,,,,,,,,,,,38264,
45INECK,Neck,-80.3334338,32.5196312,,,,,,,10852,652,,,,,,,,,,,,,,,,
4600100,Aberdeen,-98.481291,45.463708,,,,,,,,,,,,,10753,14537,16465,17015,29676,32617,34106,36920,36962,35580,39827,40602
4607580,Brookings,-96.788105,44.306253,,,,,,,,,,,,,,,,5346,,,20046,22158,24332,25207,28220,31965
4631060,Huron,-98.218152,44.359145,,,,,,,,,,,,,5791,8302,10946,10843,19648,21082,21682,20877,19195,18253,17023,17398
4636220,Lead,-103.765784,44.350967,,,,,,,,,,,,6210,8392,5013,5733,11620,7520,6422,6211,5420,4330,3632,,
4640220,Madison,-97.114738,44.007734,,,,,,,,,,,,,,,,5018,,,,,,,,
4643100,Mitchell,-98.026282,43.713896,,,,,,,,,,,,,6515,8478,10942,10633,15336,16522,16681,17319,17820,17503,21880,22835
4649600,Pierre,-100.336378,44.367966,,,,,,,,,,,,,,,,4322,,,,,14220,14817,19253,21361
4652980,Rapid City,-103.228299,44.076188,,,,,,,,,,,,,,5777,10404,13844,13844,25310,42399,43836,46492,81343,112818,134598
4659020,Sioux Falls,-96.73178,43.536285,,,,,,,,,,,10177,10266,14094,25202,33362,40832,57697,70910,86575,95209,109435,123809,187093,228261
4660020,Spearfish,-103.852585,44.489803,,,,,,,,,,,,,,,,,,,,,,,21802,24097
4666700,Vermillion,-96.926911,42.780981,,,,,,,,,,,,,,,,,,,,,13689,13186,13537,13864
4669300,Watertown,-97.120437,44.903433,,,,,,,,,,,,,7010,9400,10214,10617,17014,18944,20220,19140,20885,22698,31437,27227
4673060,Yankton,-97.392485,42.881647,,,,,,,,,,,,,,5024,6072,6798,6798,7709,9279,19039,18952,19252,21652,22438
4700540,Alcoa,-83.9775,35.80385,,,,,,,,,,,,,,,5255,,,,,,,,,
4702320,Athens,-84.602069,35.448171,,,,,,,,,,,,,,,5385,6930,6930,8618,33662,35462,41878,42383,49015,52266
4708540,Bristol,-82.197489,36.569135,,,,,,,,,,,,5271,13395,14776,20845,23772,23772,32725,34726,34921,,,,
4708920,Brownsville,-89.260902,35.590558,,,,,,,,,,,,,,,,4012,,,,,,19437,19797,
4714000,Chattanooga,-85.267255,35.045473,,,,,,,,,6093,12892,29100,30154,44604,57895,119798,128163,211502,246453,283169,304927,426540,433210,476531,528143
4715160,Clarksville,-87.358261,36.559383,,,,,,,,,,,7924,9431,8548,8110,9242,11831,11831,16246,22021,31719,150220,169439,232000,260625
4715400,Cleveland,-84.871067,35.171483,,,,,,,,,,,,,5549,6522,9136,11351,11351,12605,16196,20651,26415,32528,104015,115788
4716540,Columbia,-87.044464,35.615022,,,,,,,,3776,2550,3400,5370,6052,5754,5526,7882,10579,40357,40368,41699,43376,51095,54812,69498,
4716920,Cookeville,-85.504295,36.164202,,,,,,,,,,,,,,,,,,,,35487,47690,51373,93417,106042
4718540,Crossville,-85.031267,35.954221,,,,,,,,,,,,,,,,,,,,,,,46802,56053
4719700,Dayton,-85.013,35.49284,,,,,,,,,,,,,,,,1870,,,,,,,,31809
4722200,Dyersburg,-89.382766,36.03944,,,,,,,,,,,,,,6444,8733,10034,34920,33473,29537,30427,34663,34854,37279,38335
4725920,Fayetteville,-86.571356,35.15275,,,,,,,,,,,,,,,,4864,,,,,,,,
4728540,Gallatin,-86.451315,36.38137,,,,,,,,,,,,,,,,4829,,,,,,,,
4730980,Greeneville,-82.822474,36.16824,,,,,,,,,,,,,,,5544,6784,6784,8721,42163,47630,54422,55853,62909,68831
4732520,Harriman,-84.5557,35.928585,,,,,,,,,,,,,,,,5620,,,,,,,51910,
4736460,Humboldt,-88.911138,35.822564,,,,,,,,,,,,,,,,5160,,,,,,,,
4737640,Jackson,-88.820805,35.633132,,,,,,,,,4119,5377,10039,14511,15779,18860,22172,24332,24332,30207,34376,50062,59467,77982,107377,130011
4738320,Johnson City,-82.37276,36.335399,,,,,,,,,,,,,8502,12442,33173,33848,33848,38618,42083,46039,289670,292451,181607,198716
4739560,Kingsport,-82.542123,36.536851,,,,,,,,,,,,,,5692,11914,14404,14404,19571,26314,31938,143968,143596,230014,309544
4740000,Knoxville,-83.942161,35.972882,,,,,,,,3704,8682,9693,22535,32637,41472,77818,105802,111580,246088,337105,368080,409409,476517,553773,739160,837571
4740180,La Follette,-84.127623,36.375006,,,,,,,,,,,,,,,,,,,,,,,39854,
4741340,Lawrenceburg,-87.334563,35.243491,,,,,,,,,,,,,,,,,,,,,34110,35303,39926,41869
4741520,Lebanon,-86.3263,36.207991,,,,,,,,,,,,,,,,5950,,,10512,,,,,
4741860,Lewisburg,-86.793112,35.449034,,,,,,,,,,,,,,,,,,,,,,,10413,30617
4745100,McMinnville,-85.779309,35.686708,,,,,,,,,,,,,,,,,,,,26972,32653,32992,38276,39839
4746240,Martin,-88.851647,36.341836,,,,,,,,,,,,,,,,,,,,,,,10515,35021
4746380,Maryville,-83.975805,35.749857,,,,,,,,,,,,,,,,10740,,,,,,,,
4748000,Memphis,-89.971068,35.117365,,,,,,,8841,22623,40226,33592,64495,102320,131105,162351,253143,292942,358250,482393,627019,770120,913472,981747,1205204,1324829
4750280,Morristown,-83.296141,36.210615,,,,,,,,,,,,,,5875,7305,8050,8050,13019,21267,20318,19570,22731,,113951
4751560,Murfreesboro,-86.394725,35.8577,,,,,,,,,,,,,,5367,7993,9495,9495,13052,18991,26360,,,,
